gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ServiceBundleCount,ChargePerMonth
0,0,0,0,0.43281069256250915,1,0,2,1,1,1,1,1,1,2,1,0,-1.4993295040688086,-0.6619880443808568,0,-1.145996840374596,-1.5450294706352528
1,0,1,0,-0.9516816739185228,0,1,0,0,0,0,0,0,0,1,0,0,-1.3514295710540236,-0.8911605114549249,1,-1.630989975019367,-1.1891033643211435
0,0,1,0,1.125056875803025,1,0,0,2,2,0,2,0,0,2,0,0,-0.16324471593524553,0.5310588041352562,0,0.30898256355971704,-0.22212412501284284
1,0,1,0,1.0436161483629645,1,2,0,2,2,2,0,2,2,2,1,2,0.7091987091519689,1.1518252297711549,0,1.7639619674940301,0.6478165052871913
1,0,0,1,-1.0331224013585834,1,0,2,1,1,1,1,1,1,1,0,3,-1.505976692069473,-0.9454480695903837,0,-1.145996840374596,-1.4982016737911934
1,0,1,1,-1.2367242199587352,1,0,1,2,0,0,0,2,2,0,0,2,1.074794049188516,-0.9245359992480777,0,0.30898256355971704,0.9047438851445739
1,1,0,0,0.18848851024232702,0,1,0,0,2,2,0,0,0,0,0,2,-0.9343185240123267,-0.42562429573337973,0,-0.661003705729825,-0.9680237737488256
0,1,1,1,1.3286586944031769,1,2,1,0,0,2,2,2,2,1,1,0,1.300798441211109,1.9797490948422807,0,1.278968832849259,1.3033913366239078
0,0,1,1,0.26992923768238775,1,0,2,1,1,1,1,1,1,2,0,3,-1.4960059100684764,-0.6713852405473361,0,-1.145996840374596,-1.501550688783783
1,0,1,0,1.369379058123207,1,2,1,0,2,0,2,2,2,1,1,2,1.3057838322116073,2.033970475539947,1,1.278968832849259,1.3128226305579138
1,0,0,0,1.4508197855632678,1,2,2,1,1,1,1,1,1,2,0,3,-1.3364733980525287,-0.27456326439992906,0,-0.661003705729825,-1.337943597665614
0,0,1,1,1.2064976032430856,0,1,0,2,2,0,2,2,0,2,0,0,-0.533825446972291,0.3215410360854442,0,0.30898256355971704,-0.5378989264187535
1,0,0,0,-1.1960038562387048,1,0,1,0,0,2,2,2,0,0,1,3,0.7839795741594444,-0.8901678498880433,1,0.30898256355971704,0.7482229371621005
0,0,1,0,1.6137012404433893,1,2,1,2,2,2,0,2,2,2,1,2,1.4885815022298807,2.596522815064722,0,1.7639619674940301,1.6112965595028472
0,0,1,0,0.35136996512244845,1,0,2,1,1,1,1,1,1,2,0,1,-1.4660935640654862,-0.6195021293183238,0,-1.145996840374596,-1.437939824747704
1,0,1,1,-0.13727439951791576,1,0,1,2,0,0,0,2,2,0,0,1,0.9933659961803764,0.1629798951355547,1,0.30898256355971704,0.8807274433906496
0,0,0,0,-1.1552834925186746,1,0,0,2,2,0,0,0,0,0,0,2,-0.31779183695069496,-0.9084328227186649,0,-0.176010571085054,-0.31802426139575507
1,0,0,0,0.8400143297628127,1,2,2,1,1,1,1,1,1,1,0,0,-1.3530913680541898,-0.4314037919672237,0,-0.661003705729825,-1.331629044684273
1,1,1,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,2,0.32033821111309646,-0.9729558245659697,1,-0.661003705729825,0.319239598247173
0,0,1,1,0.35136996512244845,1,2,0,2,2,2,2,0,2,0,0,1,0.50313588113137,0.4616827901831969,1,1.7639619674940301,0.5420733959168912
1,0,1,0,0.26992923768238775,1,0,2,1,1,1,1,1,1,2,1,0,-1.4727407520661506,-0.6572453280057557,0,-1.145996840374596,-1.4743278078566997
1,0,1,0,1.247217966963116,1,0,2,1,1,1,1,1,1,2,0,3,-1.5126238800701375,-0.45974979448817643,0,-1.145996840374596,-1.4945735742158877
1,0,0,0,-0.7073594915983407,1,2,2,1,1,1,1,1,1,0,1,2,-1.2766487060465481,-0.8387479807235758,0,-0.661003705729825,-1.3092407833016946
0,0,1,0,-0.7888002190384014,1,0,0,0,0,0,0,0,0,1,0,2,-0.6966815529885713,-0.7443127769942385,0,-1.145996840374596,-0.6351750711355779
1,0,0,0,-1.2774445836787656,1,0,0,0,2,0,0,0,0,0,1,3,-0.4856333339674735,-0.9836545103423604,0,-0.661003705729825,-0.48406897076340566
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,2,0,3,-1.4727407520661506,-0.9967576430251978,0,-1.145996840374596,-1.467914929510382
1,1,0,0,-0.9924020376385531,1,0,1,0,0,0,0,0,0,0,1,2,0.16412929309748078,-0.7583423938061653,1,-1.145996840374596,0.17700429234246484
1,0,0,0,1.125056875803025,1,0,0,2,2,2,0,0,0,2,0,2,-0.11172900893009581,0.5993539199367112,0,0.30898256355971704,-0.13665871849542854
0,1,1,0,-0.8295205827584317,1,2,1,0,2,2,0,2,0,0,1,2,1.1080299891918384,-0.5380377033962396,1,0.7939756982044881,0.7813490637192378
1,0,1,0,0.3106496014024181,1,2,0,0,2,0,2,2,0,1,0,1,0.19902703010096928,0.2832463587497446,0,0.7939756982044881,0.27431228910405553
0,0,0,0,1.369379058123207,1,0,0,2,2,2,0,0,0,2,1,0,-0.12003799393092641,0.7666504826751588,0,0.30898256355971704,-0.12894183674064108
1,0,1,1,0.3920903288424788,1,0,2,1,1,1,1,1,1,1,0,3,-1.479387940066815,-0.6286125565877039,0,-1.145996840374596,-1.4710697987063
0,1,0,0,1.369379058123207,1,2,0,2,2,0,2,0,0,1,1,1,-0.030300955921955676,0.8358720826057033,0,0.7939756982044881,-0.050191999516173716
1,0,0,0,0.6771328748826912,1,2,1,0,2,0,0,2,2,0,0,2,1.1279715531938321,1.1650827764755072,0,0.7939756982044881,1.1811611299619107
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4710789550659844,-0.996735583879267,1,-1.145996840374596,-1.4662586231825252
0,0,0,0,0.35136996512244845,1,0,2,1,1,1,1,1,1,2,0,3,-1.4876969250676457,-0.6482893147578906,0,-1.145996840374596,-1.4906588432319288
0,0,1,1,0.35136996512244845,1,0,2,1,1,1,1,1,1,2,0,0,-1.5109620830699715,-0.6650101473733631,0,-1.145996840374596,-1.5212803114396238
0,0,1,1,-0.38159658183809786,1,0,1,2,2,0,2,0,0,0,0,3,0.6526976111463211,-0.15127469779323297,0,0.30898256355971704,0.6442357051001304
1,0,0,0,-1.1960038562387048,0,1,0,0,0,0,0,0,0,0,0,2,-1.3181936310507012,-0.9705734368054538,0,-1.630989975019367,-1.264189251183988
0,0,0,0,-1.1552834925186746,0,1,0,2,0,2,2,0,2,0,0,3,-0.5487816199737862,-0.9165505884211634,0,0.30898256355971704,-0.47040444355858646
0,0,1,1,0.7992939660427822,1,0,2,1,1,1,1,1,1,2,0,3,-1.4926823160681442,-0.5334935193345148,0,-1.145996840374596,-1.4633919391535422
0,1,1,0,-1.1552834925186746,1,2,1,2,0,0,0,2,2,0,1,2,1.157883899196822,-0.8524025920546806,1,0.7939756982044881,0.7337302567933526
0,0,0,0,-0.8702409464784621,1,0,1,0,2,2,2,0,2,0,1,2,0.9784098231788811,-0.5646410333886667,0,0.7939756982044881,0.8658206864399373
0,0,1,0,-1.2367242199587352,1,0,0,2,0,0,0,0,2,0,1,3,-0.08680205392760396,-0.9558820456156061,0,-0.176010571085054,-0.27206176079772726
0,0,1,0,-0.2594354906780068,1,2,1,0,2,0,0,0,0,0,0,0,0.4831943171293762,-0.11644330636865373,0,-0.176010571085054,0.4229498560068254
1,0,1,1,-0.3408762181180675,1,0,0,2,0,2,0,0,0,1,1,1,-0.28289409994720643,-0.3641895743163733,0,-0.176010571085054,-0.13810798653230338
0,0,0,0,-0.8295205827584317,1,0,2,1,1,1,1,1,1,0,0,3,-1.477726143066649,-0.8969400076887689,0,-1.145996840374596,-1.4643262658000253
1,1,1,0,1.125056875803025,1,2,1,0,0,0,2,2,2,0,1,2,1.1379423351948288,1.6492148522166343,0,0.7939756982044881,1.177151065866099
0,0,1,1,1.2879383306831464,1,2,0,2,2,2,2,2,2,2,1,3,0.85876043916692,1.560779736180448,0,2.248955102138801,0.8657430470808192
1,0,1,0,1.369379058123207,1,0,0,2,2,2,2,2,2,2,1,0,0.7025515211513048,1.4627709508103373,0,1.7639619674940301,0.6629984479287382
0,0,0,0,1.125056875803025,1,2,1,0,0,2,0,0,0,1,1,0,0.47987072312904416,1.0964567734850916,0,-0.176010571085054,0.4854223331421449
1,0,1,1,-0.62591876415828,1,2,0,2,0,2,0,2,0,1,1,0,0.1857326540996401,-0.4756323795582822,0,0.7939756982044881,0.19618578106580714
1,0,1,1,0.3920903288424788,1,0,2,1,1,1,1,1,1,2,0,3,-1.5093002860698053,-0.6231418883968898,0,-1.145996840374596,-1.4612897041989548
1,0,0,0,-1.2774445836787656,1,2,0,0,0,0,0,0,0,0,1,2,-0.4856333339674735,-0.9836545103423604,0,-0.661003705729825,-0.48406897076340566
0,0,1,1,0.5956921474426305,1,0,0,0,2,0,2,0,2,2,0,0,-0.03196275292212194,0.3209674982912458,0,0.30898256355971704,-0.02580072634956224
0,0,1,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,0,1,3,-1.4694171580658184,-0.894270851031154,0,-1.145996840374596,-1.3080813688721948
1,1,1,0,1.5322605130033284,1,2,0,2,2,2,2,2,2,2,1,1,0.7906267621601091,1.7765402425286492,0,2.248955102138801,0.8390831700045338
1,1,0,0,1.4100994218432374,1,2,1,0,0,2,0,2,2,0,1,1,1.217708591202803,2.0123745716737895,0,0.7939756982044881,1.2370063508096512
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,1,2,0.5712695581381809,-0.9696248935304337,1,-0.661003705729825,0.5693418537535592
1,0,1,0,-1.0331224013585834,1,0,1,0,0,0,0,0,0,0,1,2,0.15249671409631763,-0.8067622191240572,1,-1.145996840374596,-0.010601976186036451
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,3,-0.6700928009859131,-0.9861030755406685,0,-1.145996840374596,-0.6679189731555173
1,0,0,0,-1.1552834925186746,1,0,0,0,2,0,2,2,0,0,1,0,-0.033624549922287965,-0.905984257520357,0,0.30898256355971704,-0.27206176079772726
0,0,1,1,1.369379058123207,1,2,1,2,2,2,0,2,2,2,0,0,1.478610720228884,2.118898187373152,0,1.7639619674940301,1.4094404996828975
0,0,0,0,-0.8295205827584317,1,0,1,0,2,0,0,0,2,0,1,2,0.6593447991469852,-0.5569423914588516,0,-0.176010571085054,0.6630611868047933
0,0,0,0,-0.3408762181180675,1,0,2,1,1,1,1,1,1,1,0,1,-1.4727407520661506,-0.773122021579736,0,-1.145996840374596,-1.4174665992744087
1,0,0,0,-0.2594354906780068,1,0,1,0,2,0,0,2,0,0,1,2,0.6975661301508063,-0.05878069890579741,0,-0.176010571085054,0.5894723460459732
0,0,0,0,-1.0738427650786138,1,0,1,0,0,0,0,2,2,0,1,2,0.8753784091685812,-0.8049092508658783,1,-0.176010571085054,0.3683766859735933
1,0,1,0,1.002895784642934,1,2,1,0,0,2,2,2,2,2,0,2,1.435403998224565,1.6280160129772296,0,1.278968832849259,1.324094495152755
1,0,1,0,-0.748079855318371,1,2,1,0,0,0,0,2,0,0,1,2,0.7091987091519689,-0.46067627861726596,1,-0.176010571085054,0.7781547586583705
0,0,1,1,0.3920903288424788,1,2,2,1,1,1,1,1,1,2,0,2,-1.3896509020578445,-0.5583100585065551,0,-0.661003705729825,-1.3453876971139231
1,0,0,0,-0.30015585439803716,1,2,1,0,0,0,0,2,2,0,1,0,0.9950277931805424,0.036338338347391655,1,0.30898256355971704,0.9845447240207172
0,0,1,0,1.2879383306831464,1,0,2,1,1,1,1,1,1,2,0,1,-1.505976692069473,-0.465043989511545,0,-1.145996840374596,-1.5109530142482877
1,0,1,0,-0.4223169455581282,1,2,1,0,0,0,0,0,2,0,1,2,0.6759627691486464,-0.17913539910371015,1,-0.176010571085054,0.6759477519465282
1,0,0,0,-0.5444780367182193,1,0,2,1,1,1,1,1,1,1,1,1,-1.4976677070686424,-0.8352626356665248,0,-1.145996840374596,-1.4714890642178629
0,0,1,1,1.1657772395230555,1,2,1,0,2,0,0,2,2,0,1,2,1.1429277261953275,1.6457515663055142,1,0.7939756982044881,1.1184209777194851
1,0,1,0,-0.4223169455581282,1,0,1,0,0,2,0,2,0,0,1,0,0.7391110551549593,-0.18930466537776397,0,-0.176010571085054,0.6412406057128003
1,1,1,0,1.5322605130033284,1,2,1,0,2,2,0,2,2,0,1,2,1.2692242982079527,2.1272806628268186,1,1.278968832849259,1.2153013216177357
1,0,0,0,-0.8295205827584317,1,0,1,0,0,0,0,0,2,0,1,0,0.5047976781315361,-0.5454495764289555,0,-0.661003705729825,0.7349724865392455
0,0,1,0,-0.055833672077855064,1,0,0,2,0,0,2,0,2,1,1,2,-0.025315564921457354,-0.16278957196905963,0,0.30898256355971704,-0.1035459492473869
0,0,0,0,-0.8702409464784621,1,0,0,0,0,0,0,2,2,0,1,2,0.004596781081533054,-0.6898487456913341,0,-0.176010571085054,0.011166621265796641
1,0,1,1,1.4508197855632678,1,2,2,1,1,1,1,1,1,2,0,3,-1.2965902700485417,-0.26187925548977514,0,-0.661003705729825,-1.3239380662168245
0,1,1,1,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,1,0,0.8438042661654253,1.9574031800144789,0,2.248955102138801,0.9447942923223349
1,1,0,0,1.4100994218432374,1,2,1,2,2,2,2,2,2,2,1,1,1.7062769092516428,2.4530280707855026,0,2.248955102138801,1.7308328464106761
0,0,0,0,1.125056875803025,1,0,1,2,0,2,2,2,2,0,1,0,1.3356961782145975,1.7457677339553193,0,1.278968832849259,1.2979786124832575
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,3,-0.6551366279844181,-0.985904543227292,1,-1.145996840374596,-0.6530122162048057
0,1,0,1,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.2073360151017999,-0.9744558464892575,1,-1.145996840374596,0.20661076795290617
1,0,1,1,1.0436161483629645,0,1,0,2,2,2,0,2,0,1,0,3,-0.4906187249679718,0.28240811120437787,0,0.30898256355971704,-0.4777007585028525
0,1,1,1,0.5956921474426305,1,0,1,0,0,0,0,0,0,0,0,0,0.19237984210030468,0.4542047397126888,1,-1.145996840374596,0.18705225706012849
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,1,2,0.4964886931307054,-0.9706175550973154,1,-0.661003705729825,0.49480806900000035
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4727407520661506,-0.9967576430251978,0,-1.145996840374596,-1.467914929510382
1,0,0,0,-0.4223169455581282,1,2,0,2,2,0,0,0,0,0,0,2,-0.19149526493806968,-0.4522276257258069,1,0.30898256355971704,-0.2561009907292883
0,0,0,0,0.6364125111626608,1,0,0,2,0,2,2,0,0,1,1,1,-0.1466267459335843,0.27206237176287845,1,0.30898256355971704,-0.14645853093524835
0,0,1,0,0.18848851024232702,1,0,2,1,1,1,1,1,1,1,1,0,-1.4926823160681442,-0.6892310896052743,0,-1.145996840374596,-1.5029659526107044
1,0,0,0,-0.7888002190384014,1,0,2,1,1,1,1,1,1,1,1,2,-1.4893587220678117,-0.8938076089666093,0,-1.145996840374596,-1.4986203006652667
1,0,0,0,0.43281069256250915,1,2,2,1,1,1,1,1,1,2,0,0,-1.2733251120462157,-0.5160447349033292,0,-0.661003705729825,-1.2901894086561596
0,0,0,0,-1.0738427650786138,0,1,0,2,2,2,2,2,2,2,1,3,-0.04525712892345088,-0.8518952316982745,0,1.278968832849259,-0.2196120604155932
1,0,0,0,1.5729808767233588,0,1,0,2,2,2,2,2,0,2,0,0,-0.35933676195484804,0.7098261227576692,0,0.7939756982044881,-0.3310355973726869
0,1,1,1,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.14917312009598557,-0.9752279165968321,1,-1.145996840374596,0.14864004647791595
0,0,1,1,1.6137012404433893,1,2,1,2,2,0,0,2,0,2,1,2,1.0083221691818711,2.013301055802879,0,0.7939756982044881,1.0030870733610746
0,1,0,0,-1.0738427650786138,1,0,1,2,0,0,0,0,0,0,1,2,0.31036742911209936,-0.80685045570778,0,-0.661003705729825,0.3440841931650255
1,0,1,1,-0.8295205827584317,0,1,0,0,2,0,2,0,0,0,0,3,-0.9725398550161476,-0.8150785171399321,0,-0.661003705729825,-0.9521135339102906
1,0,0,0,-0.30015585439803716,1,0,1,0,0,0,0,0,0,0,0,3,0.20567421810163386,-0.22605520249831437,1,-1.145996840374596,0.19647417322642224
0,0,1,0,-0.46303730927815856,1,0,1,0,0,2,2,0,0,1,0,2,0.47987072312904416,-0.23704065717180417,0,-0.176010571085054,0.6032566976096757
0,0,1,1,-1.0738427650786138,1,0,0,0,0,0,2,0,0,0,1,3,-0.5305018529719588,-0.8745940928609673,0,-0.661003705729825,-0.503668595643045
1,0,1,0,-0.5037576729981889,1,0,1,0,0,0,0,2,2,0,1,3,0.8055829351616043,-0.20262838951990828,1,-0.176010571085054,0.8698786369431871
1,0,1,0,-0.5851984004382496,1,2,1,2,0,0,0,2,2,0,1,2,1.1512367111961581,-0.23682006571249714,1,0.7939756982044881,1.0622770203274046
0,0,0,0,0.43281069256250915,1,0,0,0,2,0,2,0,0,1,0,2,-0.3094828519498643,0.07258151511153588,0,-0.176010571085054,-0.2623550353414497
0,0,1,1,0.10704778280226633,1,2,2,1,1,1,1,1,1,2,1,1,-1.3082228490497045,-0.5867442976112307,0,-0.661003705729825,-1.2463957889190114
0,0,0,0,-1.2774445836787656,1,0,1,0,0,2,0,0,0,0,0,0,0.29042586511010604,-0.9733528891927223,1,-0.661003705729825,0.2894260843457493
1,1,1,0,-0.015113308357824713,1,2,1,0,2,2,0,0,2,0,1,2,0.9551446651765553,0.3048863809077638,0,0.7939756982044881,0.9300025566443911
1,0,0,0,0.7992939660427822,0,1,0,2,2,2,2,2,2,2,0,1,-0.028639158921789646,0.46554314072106984,0,1.278968832849259,-0.020844683724514094
1,0,0,0,-0.015113308357824713,1,0,0,0,0,0,0,2,2,1,1,0,0.0029349840813665527,-0.11858304352393183,0,-0.176010571085054,-0.06362596135149005
0,0,1,1,1.6137012404433893,0,1,0,2,2,2,2,2,2,2,1,0,-0.03196275292212194,1.060853311952938,0,1.278968832849259,0.00983237450168937
1,0,0,0,0.758573602322752,0,1,0,2,0,0,2,0,2,0,1,1,-0.6750781919864114,-0.043317237608374894,0,-0.176010571085054,-0.7283579158249608
1,0,1,1,1.4508197855632678,1,0,2,1,1,1,1,1,1,2,1,0,-1.4893587220678117,-0.4308081950270948,0,-1.145996840374596,-1.5104673876687047
1,1,1,0,-0.9924020376385531,0,1,0,0,2,2,0,0,2,0,1,3,-0.7116377259900661,-0.8419244977375969,0,-0.176010571085054,-0.607463792188742
1,0,1,0,0.6771328748826912,0,1,0,0,2,0,0,2,2,2,0,1,-0.5022513039691348,0.057426881857143314,0,-0.176010571085054,-0.5161472300518986
0,0,1,0,1.6137012404433893,1,0,0,2,2,2,2,2,2,2,0,3,0.6759627691486464,1.709877503526066,0,1.7639619674940301,0.6866635519767533
1,0,0,0,-0.9516816739185228,1,2,1,0,0,0,0,2,2,0,1,2,1.0216165451832002,-0.6399950758879465,1,0.30898256355971704,0.9063081744542163
0,0,1,0,-0.1779947632379461,1,0,1,2,0,0,0,2,2,0,1,3,0.9169233341727343,0.1425751851496549,1,0.30898256355971704,0.9340841686666098
1,0,0,0,0.880734693482843,1,0,1,2,0,2,0,2,0,0,0,3,0.8321716871642622,1.0532208474609148,0,0.30898256355971704,0.717611942436153
1,0,0,0,-0.8702409464784621,1,0,1,0,2,0,0,0,0,0,1,2,0.32532360211359457,-0.6419142215839175,1,-0.661003705729825,0.33836240766879316
0,0,1,1,0.7178532386027215,1,0,1,0,0,2,2,2,2,1,0,3,1.2725478922082847,1.26785633736665,0,0.7939756982044881,1.2689656466402977
0,0,1,0,1.4915401492832983,1,2,1,2,2,2,2,2,2,2,1,2,1.7029533152513108,2.6043538118701215,0,2.248955102138801,1.783150343237764
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.17077648109814536,-0.974941147699733,0,-1.145996840374596,0.17017202874005538
1,0,1,1,1.4508197855632678,1,0,1,2,2,0,2,0,2,2,0,0,1.0083221691818711,1.9428220845542843,0,0.7939756982044881,1.1104668740427952
1,0,0,1,0.3106496014024181,0,1,0,2,2,0,2,0,0,1,0,3,-0.8146691400003658,-0.31574768985255064,0,-0.176010571085054,-0.8500712615615759
1,0,1,1,-0.055833672077855064,1,2,2,1,1,1,1,1,1,2,0,3,-1.2965902700485417,-0.6724220204060791,0,-0.661003705729825,-1.3379215973918095
0,1,0,1,0.025607055362205634,1,2,1,0,2,2,0,2,2,0,1,0,1.3489905542159264,0.5229410384327579,0,1.278968832849259,1.332949261996417
1,1,1,0,0.9214550572028734,1,2,1,0,2,2,2,2,2,2,1,2,1.6231870592433366,1.7704519182517753,0,1.7639619674940301,1.6447062657797538
1,0,1,1,1.4508197855632678,1,2,2,1,1,1,1,1,1,2,1,0,-1.3547531650543558,-0.2715191022614922,0,-0.661003705729825,-1.3345822701179049
0,0,1,1,-0.8295205827584317,1,0,2,1,1,1,1,1,1,0,0,0,-1.5076384890696393,-0.9183814975334118,0,-1.145996840374596,-1.5984870783564313
1,0,1,0,1.5729808767233588,1,0,0,2,2,2,2,2,2,2,1,0,0.7091987091519689,1.6615679739378277,0,1.7639619674940301,0.6754621000270921
1,0,0,0,0.3106496014024181,1,2,1,0,2,2,0,2,2,0,1,3,1.259253516206956,0.8066657733934529,0,1.278968832849259,1.2568332027887459
0,0,1,1,1.2879383306831464,1,2,1,0,2,2,0,0,2,1,1,2,0.9335413041743955,1.6328249067901226,0,0.7939756982044881,0.9502664293742648
1,0,1,0,0.8400143297628127,1,2,1,0,2,0,2,0,2,1,0,0,1.0963974101906757,1.2191938614435203,0,0.7939756982044881,1.0067629796217195
1,1,0,0,-0.8295205827584317,1,0,1,0,2,2,2,0,0,0,1,3,0.6327560471443273,-0.5514717232680374,1,0.30898256355971704,0.6972915175805018
1,1,0,0,0.8400143297628127,0,1,0,0,2,2,0,2,2,0,1,2,-0.3427187919531868,0.25359886661888054,1,0.30898256355971704,-0.3611897918741001
1,0,1,0,1.6137012404433893,1,2,1,2,2,2,0,2,0,2,1,1,1.1030445981913404,2.1329057450391478,0,1.278968832849259,1.1278161415505181
1,0,0,0,0.5549717837226001,1,0,2,1,1,1,1,1,1,2,0,2,-1.4893587220678117,-0.6056048673819813,0,-1.145996840374596,-1.492147411220114
1,0,0,0,0.3106496014024181,1,2,2,1,1,1,1,1,1,2,1,3,-1.3348116010523623,-0.5760897301267013,0,-0.661003705729825,-1.338764443595743
1,0,0,0,-0.8295205827584317,0,1,0,2,2,0,2,2,0,0,1,0,-0.4590445819648154,-0.7385332807603945,0,0.30898256355971704,-0.4731649541050147
1,0,0,0,-0.9516816739185228,1,0,1,2,0,0,0,0,0,0,0,2,0.36022133911708304,-0.7139152739017305,0,-0.661003705729825,0.28961011838217754
0,0,1,1,0.758573602322752,1,2,1,0,0,0,2,0,0,0,1,2,0.531386430134194,0.810526123931326,0,-0.176010571085054,0.52871363382907
1,0,1,1,0.6771328748826912,1,0,1,0,2,2,0,2,0,0,1,1,0.8521132511662559,0.9771829714377832,0,0.30898256355971704,0.8932342462744662
1,1,1,0,0.35136996512244845,1,2,1,0,0,2,0,2,2,0,1,2,1.1645310871974868,0.8733505715419668,1,0.7939756982044881,1.295975559098959
0,0,0,0,0.9621754209229036,1,0,0,2,0,2,2,0,0,1,1,1,-0.1499503399339166,0.4425133923694165,0,0.30898256355971704,-0.20347293268522598
1,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,1,2,-1.481049737066981,-0.9812059451440526,0,-1.145996840374596,-1.6840629052957028
1,0,1,0,-0.5037576729981889,1,0,0,2,0,0,2,0,2,1,1,3,-0.020330173920958795,-0.4435142630831794,0,0.30898256355971704,-0.03446461806666009
0,0,1,1,-0.2594354906780068,1,0,2,1,1,1,1,1,1,0,1,1,-1.479387940066815,-0.7878575310614452,0,-1.145996840374596,-1.5160115171077642
0,0,1,1,-0.5037576729981889,1,2,1,0,2,2,0,2,2,0,1,0,1.3656085242175875,-0.017684510036898644,1,1.278968832849259,1.5642022495807837
0,0,0,0,-1.0331224013585834,1,2,1,0,0,0,0,0,0,0,0,3,0.35523594811658493,-0.7936811455871506,1,-0.661003705729825,0.12971083130240904
1,0,0,0,-1.0331224013585834,1,2,1,0,0,0,0,2,2,0,1,2,0.966777244177718,-0.7253639706397651,1,0.30898256355971704,0.8625080737842237
1,0,0,0,0.758573602322752,1,0,1,0,2,2,0,2,2,0,1,2,1.1379423351948288,1.216965887704519,0,0.7939756982044881,1.1270948905106914
0,0,0,0,-1.1552834925186746,1,2,1,0,2,0,0,0,0,0,1,3,0.5164302571326987,-0.8627483314961801,0,-0.176010571085054,0.5395283398521354
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,1,-1.502653098069141,-0.9971547076519502,0,-1.145996840374596,-1.4977284434118057
1,0,1,1,-0.21871512695797646,1,2,1,2,2,0,2,2,0,0,0,2,1.1961052302006432,0.22668670858342352,0,1.278968832849259,1.2820443321624861
1,0,0,0,-0.4223169455581282,1,2,1,2,0,0,0,2,2,0,1,2,1.1961052302006432,-0.08150161921442096,1,0.7939756982044881,1.0091664704508225
1,0,0,0,-0.8295205827584317,1,0,0,0,2,0,2,0,0,0,1,3,-0.3659839499555126,-0.7196065335518517,0,-0.176010571085054,-0.35473905166324887
0,0,1,1,-1.1960038562387048,0,1,0,0,0,0,2,0,0,0,1,3,-1.1221015850310987,-0.9638453972965895,1,-1.145996840374596,-1.0957981078518735
0,0,1,1,0.06632741908223598,1,2,2,1,1,1,1,1,1,1,1,1,-1.3015756610490399,-0.6011489199039793,0,-0.661003705729825,-1.2517669537250617
1,0,1,0,-0.3408762181180675,1,2,0,2,0,0,2,0,0,1,1,2,-0.2130986259402292,-0.4115505606295915,0,0.30898256355971704,-0.28627839011183176
1,0,0,0,0.758573602322752,1,2,1,0,0,2,0,0,0,0,0,1,0.5064594751317021,0.8658725210714587,1,-0.176010571085054,0.6101974098406951
0,1,0,0,-0.748079855318371,0,1,0,0,0,0,0,2,2,0,1,2,-0.6119299059800988,-0.7089960843591838,0,-0.661003705729825,-0.5536338365333937
1,0,1,0,1.0843365120829946,1,2,1,2,2,2,2,2,2,2,0,2,1.6281724502438353,1.8889315910455784,0,2.248955102138801,1.5385337124472935
1,0,0,0,-1.1960038562387048,1,0,1,0,2,2,0,0,2,0,0,2,0.8521132511662559,-0.8873442792089133,0,0.30898256355971704,0.8188920071506598
0,0,1,1,1.3286586944031769,1,2,1,2,0,2,2,2,2,2,0,2,1.48027251722905,2.2314218907656653,0,1.7639619674940301,1.5941113196165069
1,1,0,0,-1.1145631287986442,1,0,1,0,0,0,0,0,0,0,1,3,0.18240906009930805,-0.8593512230228519,1,-1.145996840374596,0.053568063258931896
0,0,1,1,1.0843365120829946,1,2,0,2,2,2,2,2,2,2,0,1,0.8487896571659234,1.2857463047164497,0,2.248955102138801,0.770905911957157
1,0,1,1,1.6137012404433893,0,1,0,2,2,2,2,2,2,2,1,1,0.016229360082695727,0.9702122813236815,0,1.278968832849259,-0.08469210745891943
0,0,1,1,1.2064976032430856,1,0,1,0,2,2,0,2,2,0,1,2,1.1761636661986499,1.7663047988168032,1,0.7939756982044881,1.211774992016492
1,0,0,0,-0.1779947632379461,1,2,1,2,2,0,0,0,2,0,1,1,0.9883806051798778,0.1675020200513487,1,0.7939756982044881,1.0009279597551188
